order_item_id,order_id,product_id,quantity,unit_price,discount,final_price,created_at,updated_at
26280,8668,109,1,21407.42,0.19,17340.01,2025-06-12 03:04:06.413077,2025-12-05 07:51:42.633718
26281,8669,29,1,33883.86,0.1,30495.47,2026-07-10 15:40:17.776592,2026-07-20 19:26:48.180177
26282,8669,9,3,21006.91,0.08,57979.07,2026-07-10 15:40:17.776592,2026-07-20 19:26:48.180177
26283,8669,367,3,7752.48,0.02,22792.29,2026-07-10 15:40:17.776592,2026-07-20 19:26:48.180177
26284,8669,185,3,50515.72,0.08,139423.39,2026-07-10 15:40:17.776592,2026-07-20 19:26:48.180177
26285,8669,294,3,27315.96,0.09,74572.57,2026-07-10 15:40:17.776592,2026-07-20 19:26:48.180177
26286,8670,140,3,27979.58,0.09,76384.25,2025-10-09 16:41:45.011519,2025-12-03 03:37:20.993211
26287,8670,403,2,22767.5,0.18,37338.7,2025-10-09 16:41:45.011519,2025-12-03 03:37:20.993211
26288,8670,13,3,15255.65,0.05,43478.6,2025-10-09 16:41:45.011519,2025-12-03 03:37:20.993211
26289,8670,424,3,38447.62,0.19,93427.72,2025-10-09 16:41:45.011519,2025-12-03 03:37:20.993211
26290,8671,150,3,24087.54,0.14,62145.85,2025-01-05 03:46:48.373180,2025-08-29 05:17:53.249989
26291,8671,241,1,4323.54,0.01,4280.3,2025-01-05 03:46:48.373180,2025-08-29 05:17:53.249989
26292,8671,480,3,8004.38,0.18,19690.77,2025-01-05 03:46:48.373180,2025-08-29 05:17:53.249989
26293,8672,110,3,896.64,0.03,2609.22,2024-07-31 05:45:11.426112,2025-11-11 23:42:08.002279
26294,8672,453,2,23805.99,0.11,42374.66,2024-07-31 05:45:11.426112,2025-11-11 23:42:08.002279
26295,8672,290,1,58557.3,0.01,57971.73,2024-07-31 05:45:11.426112,2025-11-11 23:42:08.002279
26296,8672,259,1,24052.29,0.16,20203.92,2024-07-31 05:45:11.426112,2025-11-11 23:42:08.002279
26297,8672,93,2,1466.02,0.11,2609.52,2024-07-31 05:45:11.426112,2025-11-11 23:42:08.002279
26298,8673,226,2,7102.84,0.07,13211.28,2025-04-26 08:14:12.211610,2025-11-18 19:15:05.964239
26299,8673,315,3,40768.05,0.2,97843.32,2025-04-26 08:14:12.211610,2025-11-18 19:15:05.964239
26300,8673,89,1,14830.81,0.05,14089.27,2025-04-26 08:14:12.211610,2025-11-18 19:15:05.964239
26301,8673,310,2,40990.3,0.12,72142.93,2025-04-26 08:14:12.211610,2025-11-18 19:15:05.964239
26302,8673,29,3,33883.86,0.17,84370.81,2025-04-26 08:14:12.211610,2025-11-18 19:15:05.964239
26303,8674,484,3,35305.16,0.1,95323.93,2024-10-27 14:00:31.462660,2025-02-12 00:21:21.386611
26304,8675,334,2,24064.95,0.2,38503.92,2024-10-31 09:24:56.337505,2026-05-11 22:30:40.565714
26305,8675,184,3,19289.51,0.05,54975.1,2024-10-31 09:24:56.337505,2026-05-11 22:30:40.565714
26306,8676,419,3,54690.54,0.17,136179.44,2024-10-18 19:32:57.774213,2025-04-27 07:49:14.307660
26307,8677,448,2,17885.57,0.14,30763.18,2024-11-09 06:44:47.636475,2025-03-24 04:02:40.339437
26308,8677,304,1,26124.74,0.19,21161.04,2024-11-09 06:44:47.636475,2025-03-24 04:02:40.339437
26309,8678,110,3,896.64,0.16,2259.53,2025-05-21 04:25:42.283477,2025-07-19 07:51:14.063165
26310,8678,415,2,36479.3,0.01,72229.01,2025-05-21 04:25:42.283477,2025-07-19 07:51:14.063165
26311,8678,22,3,46222.63,0.17,115094.35,2025-05-21 04:25:42.283477,2025-07-19 07:51:14.063165
26312,8678,383,3,58202.49,0.16,146670.27,2025-05-21 04:25:42.283477,2025-07-19 07:51:14.063165
26313,8679,246,3,3605.22,0.02,10599.35,2026-03-22 09:19:30.647584,2026-05-04 08:40:55.053810
26314,8679,350,3,39330.74,0.02,115632.38,2026-03-22 09:19:30.647584,2026-05-04 08:40:55.053810
26315,8680,5,1,44618.58,0.18,36587.24,2025-11-15 03:17:18.319298,2026-05-09 15:01:19.401594
26316,8680,332,2,65470.83,0.09,119156.91,2025-11-15 03:17:18.319298,2026-05-09 15:01:19.401594
26317,8680,152,1,42254.57,0.02,41409.48,2025-11-15 03:17:18.319298,2026-05-09 15:01:19.401594
26318,8680,108,1,19773.63,0.06,18587.21,2025-11-15 03:17:18.319298,2026-05-09 15:01:19.401594
26319,8681,465,1,17924.4,0.19,14518.76,2025-02-04 17:13:00.908266,2025-04-26 18:45:54.307479
26320,8681,324,2,54879.7,0.17,91100.3,2025-02-04 17:13:00.908266,2025-04-26 18:45:54.307479
26321,8682,299,1,67538.97,0.1,60785.07,2025-12-03 03:07:15.199994,2026-06-20 08:47:32.029924
26322,8682,150,2,24087.54,0.09,43839.32,2025-12-03 03:07:15.199994,2026-06-20 08:47:32.029924
26323,8682,141,2,28075.61,0.02,55028.2,2025-12-03 03:07:15.199994,2026-06-20 08:47:32.029924
26324,8682,129,3,37732.86,0.12,99614.75,2025-12-03 03:07:15.199994,2026-06-20 08:47:32.029924
26325,8683,131,2,41259.42,0.13,71791.39,2025-11-01 18:13:10.326050,2026-07-13 12:22:55.449389
26326,8683,443,1,57518.6,0.0,57518.6,2025-11-01 18:13:10.326050,2026-07-13 12:22:55.449389
26327,8683,8,1,59050.0,0.01,58459.5,2025-11-01 18:13:10.326050,2026-07-13 12:22:55.449389
26328,8683,410,1,35372.98,0.18,29005.84,2025-11-01 18:13:10.326050,2026-07-13 12:22:55.449389
26329,8683,225,1,27255.8,0.05,25893.01,2025-11-01 18:13:10.326050,2026-07-13 12:22:55.449389
26330,8684,438,3,9987.05,0.13,26066.2,2025-08-18 22:26:36.851375,2026-02-02 19:45:26.679075
26331,8685,340,2,38005.18,0.16,63848.7,2026-07-15 11:56:33.576542,2026-07-24 23:43:35.873918
26332,8686,344,1,56665.16,0.05,53831.9,2025-10-19 05:18:30.401954,2026-05-13 20:23:07.645385
26333,8686,334,1,24064.95,0.02,23583.65,2025-10-19 05:18:30.401954,2026-05-13 20:23:07.645385
26334,8686,399,3,54611.58,0.16,137621.18,2025-10-19 05:18:30.401954,2026-05-13 20:23:07.645385
26335,8686,88,1,28014.43,0.17,23251.98,2025-10-19 05:18:30.401954,2026-05-13 20:23:07.645385
26336,8686,146,3,18238.76,0.11,48697.49,2025-10-19 05:18:30.401954,2026-05-13 20:23:07.645385
26337,8687,444,2,19373.75,0.13,33710.32,2026-06-04 13:45:54.425269,2026-06-12 02:00:43.059356
26338,8688,454,3,36503.06,0.18,89797.53,2025-01-16 09:27:21.930815,2025-07-08 02:26:47.832261
26339,8688,259,3,24052.29,0.03,69992.16,2025-01-16 09:27:21.930815,2025-07-08 02:26:47.832261
26340,8688,254,2,25655.04,0.19,41561.16,2025-01-16 09:27:21.930815,2025-07-08 02:26:47.832261
26341,8688,492,2,36747.84,0.06,69085.94,2025-01-16 09:27:21.930815,2025-07-08 02:26:47.832261
26342,8688,360,3,964.27,0.09,2632.46,2025-01-16 09:27:21.930815,2025-07-08 02:26:47.832261
26343,8689,214,2,33716.68,0.06,63387.36,2026-03-16 11:31:46.514402,2026-03-27 13:37:51.289015
26344,8689,136,1,43488.71,0.1,39139.84,2026-03-16 11:31:46.514402,2026-03-27 13:37:51.289015
26345,8689,152,3,42254.57,0.18,103946.24,2026-03-16 11:31:46.514402,2026-03-27 13:37:51.289015
26346,8689,13,2,15255.65,0.09,27765.28,2026-03-16 11:31:46.514402,2026-03-27 13:37:51.289015
26347,8690,144,1,11102.83,0.07,10325.63,2025-10-06 20:46:41.671237,2026-04-23 22:52:35.644851
26348,8690,52,3,8083.05,0.13,21096.76,2025-10-06 20:46:41.671237,2026-04-23 22:52:35.644851
26349,8690,114,3,29941.63,0.17,74554.66,2025-10-06 20:46:41.671237,2026-04-23 22:52:35.644851
26350,8690,86,1,63159.27,0.18,51790.6,2025-10-06 20:46:41.671237,2026-04-23 22:52:35.644851
26351,8690,193,2,55595.5,0.12,97848.08,2025-10-06 20:46:41.671237,2026-04-23 22:52:35.644851
26352,8691,185,2,50515.72,0.1,90928.3,2025-02-02 14:37:57.236452,2025-05-21 17:30:34.843019
26353,8691,457,1,22992.24,0.19,18623.71,2025-02-02 14:37:57.236452,2025-05-21 17:30:34.843019
26354,8691,165,3,58231.92,0.19,141503.57,2025-02-02 14:37:57.236452,2025-05-21 17:30:34.843019
26355,8691,277,1,30408.59,0.06,28584.07,2025-02-02 14:37:57.236452,2025-05-21 17:30:34.843019
26356,8692,367,3,7752.48,0.2,18605.95,2025-03-29 12:24:09.350870,2025-07-23 03:35:40.868350
26357,8692,162,1,44718.97,0.12,39352.69,2025-03-29 12:24:09.350870,2025-07-23 03:35:40.868350
26358,8692,414,3,51508.16,0.13,134436.3,2025-03-29 12:24:09.350870,2025-07-23 03:35:40.868350
26359,8692,82,1,4571.82,0.17,3794.61,2025-03-29 12:24:09.350870,2025-07-23 03:35:40.868350
26360,8693,349,1,14532.82,0.19,11771.58,2024-10-30 20:56:16.618935,2026-07-03 18:45:38.946917
26361,8693,412,1,1114.83,0.17,925.31,2024-10-30 20:56:16.618935,2026-07-03 18:45:38.946917
26362,8694,258,2,11933.13,0.08,21956.96,2026-07-17 16:27:12.340408,2026-07-25 01:44:44.424992
26363,8694,79,3,63392.06,0.09,173060.32,2026-07-17 16:27:12.340408,2026-07-25 01:44:44.424992
26364,8694,427,3,39296.32,0.16,99026.73,2026-07-17 16:27:12.340408,2026-07-25 01:44:44.424992
26365,8694,195,3,36090.86,0.08,99610.77,2026-07-17 16:27:12.340408,2026-07-25 01:44:44.424992
26366,8695,348,1,18994.42,0.08,17474.87,2026-07-06 13:42:03.907351,2026-07-10 02:25:45.259588
26367,8696,327,3,23934.89,0.12,63188.11,2025-04-18 02:12:32.975782,2025-05-14 18:50:15.894968
26368,8696,286,1,31057.2,0.08,28572.62,2025-04-18 02:12:32.975782,2025-05-14 18:50:15.894968
26369,8696,312,3,1688.1,0.17,4203.37,2025-04-18 02:12:32.975782,2025-05-14 18:50:15.894968
26370,8696,83,1,23495.84,0.15,19971.46,2025-04-18 02:12:32.975782,2025-05-14 18:50:15.894968
26371,8697,203,2,23217.63,0.13,40398.68,2025-08-17 08:21:42.355127,2025-11-02 07:10:46.293685
26372,8697,316,3,28175.68,0.17,70157.44,2025-08-17 08:21:42.355127,2025-11-02 07:10:46.293685
26373,8697,42,3,17803.35,0.08,49137.25,2025-08-17 08:21:42.355127,2025-11-02 07:10:46.293685
26374,8697,389,2,31960.94,0.07,59447.35,2025-08-17 08:21:42.355127,2025-11-02 07:10:46.293685
26375,8698,47,3,13446.05,0.15,34287.43,2025-01-31 11:18:21.791721,2025-05-20 17:16:00.870778
26376,8698,29,2,33883.86,0.17,56247.21,2025-01-31 11:18:21.791721,2025-05-20 17:16:00.870778
26377,8698,126,2,60965.24,0.09,110956.74,2025-01-31 11:18:21.791721,2025-05-20 17:16:00.870778
26378,8699,139,3,50695.82,0.18,124711.72,2026-03-12 12:26:13.531245,2026-06-29 16:40:04.527963
26379,8699,200,2,45257.75,0.1,81463.95,2026-03-12 12:26:13.531245,2026-06-29 16:40:04.527963
26380,8699,463,2,25576.52,0.04,49106.92,2026-03-12 12:26:13.531245,2026-06-29 16:40:04.527963
26381,8700,290,1,58557.3,0.01,57971.73,2025-01-16 23:11:34.516450,2025-03-01 14:22:27.181525
26382,8700,431,2,45946.43,0.06,86379.29,2025-01-16 23:11:34.516450,2025-03-01 14:22:27.181525
26383,8700,253,3,45233.38,0.16,113988.12,2025-01-16 23:11:34.516450,2025-03-01 14:22:27.181525
26384,8700,417,3,54966.63,0.03,159952.89,2025-01-16 23:11:34.516450,2025-03-01 14:22:27.181525
26385,8700,260,3,45885.5,0.15,117008.02,2025-01-16 23:11:34.516450,2025-03-01 14:22:27.181525
26386,8701,92,1,24225.41,0.17,20107.09,2026-03-26 13:20:44.520743,2026-07-07 03:27:39.549763
26387,8701,365,1,7151.56,0.11,6364.89,2026-03-26 13:20:44.520743,2026-07-07 03:27:39.549763
26388,8701,130,2,5109.51,0.09,9299.31,2026-03-26 13:20:44.520743,2026-07-07 03:27:39.549763
26389,8701,190,2,2625.47,0.14,4515.81,2026-03-26 13:20:44.520743,2026-07-07 03:27:39.549763
26390,8702,403,2,22767.5,0.1,40981.5,2025-08-15 10:18:38.892397,2026-01-02 00:02:08.524041
26391,8702,158,3,16908.11,0.08,46666.38,2025-08-15 10:18:38.892397,2026-01-02 00:02:08.524041
26392,8703,115,2,29657.26,0.01,58721.37,2025-04-24 02:28:18.045094,2026-03-18 20:29:43.869053
26393,8703,456,1,28753.28,0.13,25015.35,2025-04-24 02:28:18.045094,2026-03-18 20:29:43.869053
26394,8703,425,3,49492.29,0.18,121751.03,2025-04-24 02:28:18.045094,2026-03-18 20:29:43.869053
26395,8704,114,2,29941.63,0.17,49703.11,2025-04-21 03:10:08.210953,2025-11-22 01:44:27.639345
26396,8704,36,1,28017.54,0.15,23814.91,2025-04-21 03:10:08.210953,2025-11-22 01:44:27.639345
26397,8704,268,2,62921.68,0.03,122068.06,2025-04-21 03:10:08.210953,2025-11-22 01:44:27.639345
26398,8705,333,1,31840.63,0.03,30885.41,2026-01-07 14:54:51.904455,2026-07-08 19:22:15.522148
26399,8705,412,1,1114.83,0.04,1070.24,2026-01-07 14:54:51.904455,2026-07-08 19:22:15.522148
26400,8705,218,3,54656.68,0.07,152492.14,2026-01-07 14:54:51.904455,2026-07-08 19:22:15.522148
26401,8705,390,2,60429.69,0.14,103939.07,2026-01-07 14:54:51.904455,2026-07-08 19:22:15.522148
26402,8706,422,1,12263.63,0.16,10301.45,2025-09-09 18:53:27.497333,2025-12-04 09:03:24.712445
26403,8706,137,3,40626.03,0.11,108471.5,2025-09-09 18:53:27.497333,2025-12-04 09:03:24.712445
26404,8706,223,1,48133.31,0.2,38506.65,2025-09-09 18:53:27.497333,2025-12-04 09:03:24.712445
26405,8706,468,3,18426.45,0.16,46434.65,2025-09-09 18:53:27.497333,2025-12-04 09:03:24.712445
26406,8706,170,1,25332.16,0.12,22292.3,2025-09-09 18:53:27.497333,2025-12-04 09:03:24.712445
26407,8707,369,2,39860.7,0.16,66965.98,2025-03-23 15:58:11.157039,2025-10-31 08:38:32.524764
26408,8707,450,2,53302.35,0.08,98076.32,2025-03-23 15:58:11.157039,2025-10-31 08:38:32.524764
26409,8707,481,1,37531.68,0.01,37156.36,2025-03-23 15:58:11.157039,2025-10-31 08:38:32.524764
26410,8708,122,3,20961.9,0.04,60370.27,2025-09-26 16:03:44.888507,2026-06-23 18:25:42.724653
26411,8708,48,3,38007.54,0.01,112882.39,2025-09-26 16:03:44.888507,2026-06-23 18:25:42.724653
26412,8708,349,3,14532.82,0.15,37058.69,2025-09-26 16:03:44.888507,2026-06-23 18:25:42.724653
26413,8708,397,3,50529.49,0.01,150072.59,2025-09-26 16:03:44.888507,2026-06-23 18:25:42.724653
26414,8708,225,3,27255.8,0.13,71137.64,2025-09-26 16:03:44.888507,2026-06-23 18:25:42.724653
26415,8709,355,2,57824.55,0.03,112179.63,2026-02-27 13:16:19.292714,2026-04-08 05:39:26.599975
26416,8710,318,2,29199.05,0.15,49638.38,2026-02-08 23:59:23.521165,2026-07-09 02:00:11.165041
26417,8711,272,2,3043.66,0.06,5722.08,2025-11-01 09:22:36.770681,2026-07-11 09:04:59.695506
26418,8711,347,1,37236.55,0.11,33140.53,2025-11-01 09:22:36.770681,2026-07-11 09:04:59.695506
26419,8712,286,2,31057.2,0.18,50933.81,2025-04-14 08:05:06.196687,2025-08-04 10:03:34.679707
26420,8712,244,2,24571.86,0.0,49143.72,2025-04-14 08:05:06.196687,2025-08-04 10:03:34.679707
26421,8712,402,3,54740.1,0.19,133018.44,2025-04-14 08:05:06.196687,2025-08-04 10:03:34.679707
26422,8712,210,2,54371.26,0.11,96780.84,2025-04-14 08:05:06.196687,2025-08-04 10:03:34.679707
26423,8713,285,2,26722.86,0.02,52376.81,2025-04-21 19:21:58.250159,2025-11-24 20:39:58.727776
26424,8713,58,3,19076.07,0.09,52077.67,2025-04-21 19:21:58.250159,2025-11-24 20:39:58.727776
26425,8713,495,1,55141.64,0.06,51833.14,2025-04-21 19:21:58.250159,2025-11-24 20:39:58.727776
26426,8713,479,3,2013.82,0.13,5256.07,2025-04-21 19:21:58.250159,2025-11-24 20:39:58.727776
26427,8714,426,2,19602.93,0.05,37245.57,2026-04-12 04:55:59.431443,2026-05-23 04:33:30.297348
26428,8714,19,1,2776.85,0.08,2554.7,2026-04-12 04:55:59.431443,2026-05-23 04:33:30.297348
26429,8714,99,3,15674.69,0.17,39029.98,2026-04-12 04:55:59.431443,2026-05-23 04:33:30.297348
26430,8714,319,3,14080.47,0.05,40129.34,2026-04-12 04:55:59.431443,2026-05-23 04:33:30.297348
26431,8714,332,2,65470.83,0.19,106062.74,2026-04-12 04:55:59.431443,2026-05-23 04:33:30.297348
26432,8715,418,2,23514.75,0.04,45148.32,2026-06-05 05:20:08.582750,2026-07-05 02:39:00.919984
26433,8715,120,1,23439.65,0.1,21095.69,2026-06-05 05:20:08.582750,2026-07-05 02:39:00.919984
26434,8715,148,2,18905.63,0.03,36676.92,2026-06-05 05:20:08.582750,2026-07-05 02:39:00.919984
26435,8715,41,3,59278.78,0.1,160052.71,2026-06-05 05:20:08.582750,2026-07-05 02:39:00.919984
26436,8716,333,3,31840.63,0.05,90745.8,2025-07-27 06:46:13.032164,2026-07-11 18:46:46.526822
26437,8717,316,2,28175.68,0.17,46771.63,2024-09-09 10:47:35.640207,2025-01-30 03:42:01.439223
26438,8718,41,2,59278.78,0.09,107887.38,2025-02-14 19:11:22.157727,2025-03-28 08:52:47.689778
26439,8718,481,1,37531.68,0.14,32277.24,2025-02-14 19:11:22.157727,2025-03-28 08:52:47.689778
26440,8718,95,3,35037.25,0.02,103009.51,2025-02-14 19:11:22.157727,2025-03-28 08:52:47.689778
26441,8718,140,2,27979.58,0.02,54839.98,2025-02-14 19:11:22.157727,2025-03-28 08:52:47.689778
26442,8719,387,1,19544.73,0.05,18567.49,2025-04-01 17:55:41.679349,2025-09-26 05:17:36.171301
26443,8720,460,3,46490.81,0.12,122735.74,2025-08-20 03:59:33.659618,2026-06-24 08:30:53.187346
26444,8720,4,3,46950.73,0.03,136626.62,2025-08-20 03:59:33.659618,2026-06-24 08:30:53.187346
26445,8720,200,1,45257.75,0.1,40731.97,2025-08-20 03:59:33.659618,2026-06-24 08:30:53.187346
26446,8721,358,3,33963.67,0.17,84569.54,2025-09-16 08:10:01.002839,2026-07-02 03:57:28.144684
26447,8722,72,3,27454.72,0.2,65891.33,2026-06-09 08:26:41.300705,2026-07-21 15:47:52.733475
26448,8722,269,1,19445.18,0.03,18861.82,2026-06-09 08:26:41.300705,2026-07-21 15:47:52.733475
26449,8722,169,1,16678.34,0.02,16344.77,2026-06-09 08:26:41.300705,2026-07-21 15:47:52.733475
26450,8722,239,3,38953.36,0.12,102836.87,2026-06-09 08:26:41.300705,2026-07-21 15:47:52.733475
26451,8722,364,2,39913.12,0.01,79027.98,2026-06-09 08:26:41.300705,2026-07-21 15:47:52.733475
26452,8723,96,1,29605.58,0.18,24276.58,2025-03-05 18:52:26.423113,2025-04-19 03:24:20.908036
26453,8724,204,1,3022.26,0.17,2508.48,2025-03-31 14:27:19.144295,2026-04-01 06:33:49.991464
26454,8724,168,3,24573.19,0.02,72245.18,2025-03-31 14:27:19.144295,2026-04-01 06:33:49.991464
26455,8724,410,1,35372.98,0.06,33250.6,2025-03-31 14:27:19.144295,2026-04-01 06:33:49.991464
26456,8724,339,2,18044.24,0.18,29592.55,2025-03-31 14:27:19.144295,2026-04-01 06:33:49.991464
26457,8725,31,1,13957.07,0.06,13119.65,2025-10-03 07:54:55.494869,2026-01-06 16:38:09.788637
26458,8725,402,2,54740.1,0.07,101816.59,2025-10-03 07:54:55.494869,2026-01-06 16:38:09.788637
26459,8725,30,2,26042.77,0.02,51043.83,2025-10-03 07:54:55.494869,2026-01-06 16:38:09.788637
26460,8726,224,1,10429.52,0.17,8656.5,2026-06-11 14:52:41.440219,2026-07-06 20:57:36.026240
26461,8726,174,2,65999.06,0.07,122758.25,2026-06-11 14:52:41.440219,2026-07-06 20:57:36.026240
26462,8727,18,2,23351.0,0.16,39229.68,2025-05-11 01:25:40.820459,2026-05-17 21:12:10.695982
26463,8728,293,3,39031.54,0.12,103043.27,2024-12-04 17:59:49.514844,2026-04-28 21:14:59.031588
26464,8728,325,2,29482.82,0.13,51300.11,2024-12-04 17:59:49.514844,2026-04-28 21:14:59.031588
26465,8728,369,2,39860.7,0.04,76532.54,2024-12-04 17:59:49.514844,2026-04-28 21:14:59.031588
26466,8729,219,2,35763.31,0.04,68665.56,2025-01-15 23:24:40.755010,2025-09-24 17:34:24.093188
26467,8729,178,3,57109.04,0.08,157620.95,2025-01-15 23:24:40.755010,2025-09-24 17:34:24.093188
26468,8730,59,3,23647.94,0.08,65268.31,2026-07-11 11:40:20.209720,2026-07-13 09:35:58.161927
26469,8730,212,1,42700.12,0.01,42273.12,2026-07-11 11:40:20.209720,2026-07-13 09:35:58.161927
26470,8730,497,2,46430.37,0.05,88217.7,2026-07-11 11:40:20.209720,2026-07-13 09:35:58.161927
26471,8731,71,1,31142.62,0.18,25536.95,2025-04-19 18:41:48.962783,2026-03-17 00:12:06.327866
26472,8731,119,2,5533.03,0.17,9184.83,2025-04-19 18:41:48.962783,2026-03-17 00:12:06.327866
26473,8731,286,1,31057.2,0.01,30746.63,2025-04-19 18:41:48.962783,2026-03-17 00:12:06.327866
26474,8732,198,1,44488.56,0.08,40929.48,2026-07-16 04:57:22.012720,2026-07-18 16:07:02.120534
26475,8732,379,1,41794.84,0.08,38451.25,2026-07-16 04:57:22.012720,2026-07-18 16:07:02.120534
26476,8732,267,2,29444.13,0.0,58888.26,2026-07-16 04:57:22.012720,2026-07-18 16:07:02.120534
26477,8732,462,2,24019.58,0.13,41794.07,2026-07-16 04:57:22.012720,2026-07-18 16:07:02.120534
26478,8732,196,3,46483.67,0.09,126900.42,2026-07-16 04:57:22.012720,2026-07-18 16:07:02.120534
26479,8733,204,2,3022.26,0.1,5440.07,2025-05-02 02:20:06.393724,2026-06-25 10:21:27.285902
26480,8733,483,1,21307.68,0.16,17898.45,2025-05-02 02:20:06.393724,2026-06-25 10:21:27.285902
26481,8733,227,1,18063.9,0.05,17160.71,2025-05-02 02:20:06.393724,2026-06-25 10:21:27.285902
26482,8733,127,2,35668.34,0.16,59922.81,2025-05-02 02:20:06.393724,2026-06-25 10:21:27.285902
26483,8734,335,2,47414.54,0.19,76811.55,2025-02-18 20:37:48.619136,2026-07-24 06:46:51.661546
26484,8734,228,2,62881.01,0.11,111928.2,2025-02-18 20:37:48.619136,2026-07-24 06:46:51.661546
26485,8735,310,2,40990.3,0.15,69683.51,2026-06-21 15:09:26.809082,2026-07-13 15:47:58.287822
26486,8735,171,1,5500.17,0.14,4730.15,2026-06-21 15:09:26.809082,2026-07-13 15:47:58.287822
26487,8735,206,2,33724.74,0.04,64751.5,2026-06-21 15:09:26.809082,2026-07-13 15:47:58.287822
26488,8735,14,1,56188.59,0.11,50007.85,2026-06-21 15:09:26.809082,2026-07-13 15:47:58.287822
26489,8736,183,1,48897.04,0.19,39606.6,2025-09-24 06:06:55.618995,2025-12-08 15:31:08.072105
26490,8736,32,3,12433.9,0.15,31706.44,2025-09-24 06:06:55.618995,2025-12-08 15:31:08.072105
26491,8736,328,3,8395.07,0.06,23674.1,2025-09-24 06:06:55.618995,2025-12-08 15:31:08.072105
26492,8737,41,1,59278.78,0.12,52165.33,2026-05-11 10:26:39.166203,2026-07-21 01:16:39.692163
26493,8737,400,3,42930.44,0.14,110760.54,2026-05-11 10:26:39.166203,2026-07-21 01:16:39.692163
26494,8737,126,3,60965.24,0.15,155461.36,2026-05-11 10:26:39.166203,2026-07-21 01:16:39.692163
26495,8737,14,2,56188.59,0.02,110129.64,2026-05-11 10:26:39.166203,2026-07-21 01:16:39.692163
26496,8738,140,1,27979.58,0.18,22943.26,2026-03-13 11:57:19.783465,2026-04-22 19:51:45.312146
26497,8738,78,1,28724.28,0.01,28437.04,2026-03-13 11:57:19.783465,2026-04-22 19:51:45.312146
26498,8739,15,3,4675.26,0.13,12202.43,2025-03-13 08:56:44.410179,2025-08-14 13:42:46.223958
26499,8739,98,1,37337.76,0.17,30990.34,2025-03-13 08:56:44.410179,2025-08-14 13:42:46.223958
26500,8739,492,2,36747.84,0.15,62471.33,2025-03-13 08:56:44.410179,2025-08-14 13:42:46.223958
26501,8740,293,1,39031.54,0.19,31615.55,2025-12-31 18:38:45.974777,2026-01-12 06:18:34.123644
26502,8740,304,2,26124.74,0.15,44412.06,2025-12-31 18:38:45.974777,2026-01-12 06:18:34.123644
26503,8740,310,3,40990.3,0.01,121741.19,2025-12-31 18:38:45.974777,2026-01-12 06:18:34.123644
26504,8741,120,3,23439.65,0.02,68912.57,2025-09-11 20:57:24.481900,2025-11-20 12:44:39.863222
26505,8741,338,1,37797.76,0.13,32884.05,2025-09-11 20:57:24.481900,2025-11-20 12:44:39.863222
26506,8741,439,2,62149.9,0.01,123056.8,2025-09-11 20:57:24.481900,2025-11-20 12:44:39.863222
26507,8741,395,3,15377.32,0.02,45209.32,2025-09-11 20:57:24.481900,2025-11-20 12:44:39.863222
26508,8741,23,2,64997.2,0.17,107895.35,2025-09-11 20:57:24.481900,2025-11-20 12:44:39.863222
26509,8742,220,3,41940.74,0.14,108207.11,2026-02-07 16:58:48.803333,2026-03-17 15:01:22.996399
26510,8742,242,1,30324.53,0.13,26382.34,2026-02-07 16:58:48.803333,2026-03-17 15:01:22.996399
26511,8743,1,1,35448.3,0.06,33321.4,2026-06-27 00:46:43.257003,2026-07-16 09:34:08.883113
26512,8743,199,1,50452.69,0.03,48939.11,2026-06-27 00:46:43.257003,2026-07-16 09:34:08.883113
26513,8743,169,3,16678.34,0.09,45531.87,2026-06-27 00:46:43.257003,2026-07-16 09:34:08.883113
26514,8743,138,2,44493.05,0.15,75638.18,2026-06-27 00:46:43.257003,2026-07-16 09:34:08.883113
26515,8744,470,1,30754.5,0.2,24603.6,2024-08-07 04:55:50.902413,2025-08-25 08:17:38.133209
26516,8745,366,1,44190.99,0.14,38004.25,2025-12-08 07:15:18.881551,2026-01-05 06:12:01.081735
26517,8745,458,3,28752.14,0.15,73317.96,2025-12-08 07:15:18.881551,2026-01-05 06:12:01.081735
26518,8745,57,1,61296.45,0.1,55166.81,2025-12-08 07:15:18.881551,2026-01-05 06:12:01.081735
26519,8745,283,3,31983.78,0.18,78680.1,2025-12-08 07:15:18.881551,2026-01-05 06:12:01.081735
26520,8745,492,1,36747.84,0.0,36747.84,2025-12-08 07:15:18.881551,2026-01-05 06:12:01.081735
26521,8746,49,2,17057.91,0.03,33092.35,2026-06-11 18:18:07.236718,2026-07-17 16:47:31.231460
26522,8747,342,3,12008.06,0.02,35303.7,2026-05-27 20:45:42.615646,2026-06-05 04:39:38.313678
26523,8747,268,1,62921.68,0.18,51595.78,2026-05-27 20:45:42.615646,2026-06-05 04:39:38.313678
26524,8748,359,1,48519.62,0.05,46093.64,2024-10-20 20:13:07.627533,2025-06-14 13:35:18.897914
26525,8748,94,1,23408.31,0.08,21535.65,2024-10-20 20:13:07.627533,2025-06-14 13:35:18.897914
26526,8748,309,3,31381.61,0.02,92261.93,2024-10-20 20:13:07.627533,2025-06-14 13:35:18.897914
26527,8748,390,2,60429.69,0.08,111190.63,2024-10-20 20:13:07.627533,2025-06-14 13:35:18.897914
26528,8748,119,3,5533.03,0.14,14275.22,2024-10-20 20:13:07.627533,2025-06-14 13:35:18.897914
